ENSG	ω_lower	ω	ω_upper	ω0_lower	ω0	ω0_upper	ωA_phy	category	TR_ID_Homo_sapiens	TR_ID_Chlorocebus_sabaeus	TR_ID_Bos_taurus	TR_ID_Equus_caballus	TR_ID_Ovis_aries	TR_ID_Capra_hircus	TR_ID_Canis_familiaris
ENSG00000006015_REX1BD	0.270709	0.30366	0.339792	0.282166	0.313637	0.346766	-0.009977000000000014	nearly-neutral	ENST00000358607	ENSCSAT00000003357	ENSBTAT00000036534	ENSECAT00000022805	ENSOART00000012486	XM_018051444.1	ENSCAFT00000047138
ENSG00000006016_CRLF1	0.0363667	0.0425569	0.0485543	0.0535346	0.0639177	0.0750478	-0.021360799999999992	unclassified	ENST00000392386	ENSCSAT00000003349	ENSBTAT00000010179	ENSECAT00000025557	ENSOART00000012431	XM_018051447.1	ENSCAFT00000023344
ENSG00000006025_OSBPL7	0.0767255	0.0826212	0.0886052	0.0987518	0.108218	0.11814	-0.02559679999999999	unclassified	ENST00000392507	ENSCSAT00000000597	ENSBTAT00000017982	ENSECAT00000020693	ENSOART00000008831	XM_018064956.1	ENSCAFT00000026573
ENSG00000006042_TMEM98	0.0211481	0.0265624	0.0322782	0.0413714	0.052235	0.0646754	-0.025672599999999997	unclassified	ENST00000394642	ENSCSAT00000004405	ENSBTAT00000011732	ENSECAT00000007879	ENSOART00000010851	XM_018064240.1	ENSCAFT00000029168
ENSG00000006062_MAP3K14	0.163689	0.171885	0.180185	0.226185	0.238169	0.249816	-0.06628399999999998	unclassified	ENST00000344686	ENSCSAT00000001710	ENSBTAT00000009316	ENSECAT00000015608	ENSOART00000011318	XM_018065266.1	ENSCAFT00000021854
ENSG00000006071_ABCC8	0.0598786	0.0636157	0.0671179	0.0702194	0.0764218	0.0826621	-0.0128061	unclassified	ENST00000302539	ENSCSAT00000002844	ENSBTAT00000046676	ENSECAT00000022793	ENSOART00000003929	XM_018059612.1	ENSCAFT00000014193
ENSG00000006116_CACNG3	0.0118991	0.015268	0.0193449	0.0235173	0.0300712	0.0378906	-0.014803199999999999	unclassified	ENST00000005284	ENSCSAT00000004669	ENSBTAT00000001841	ENSECAT00000016958	ENSOART00000019238	XM_005697611.3	ENSCAFT00000027856
ENSG00000006118_TMEM132A	0.171996	0.180518	0.188812	0.227624	0.239603	0.252304	-0.059085	unclassified	ENST00000005286	ENSCSAT00000004299	ENSBTAT00000024433	ENSECAT00000009634	ENSOART00000017213	XM_018043201.1	ENSCAFT00000026016
ENSG00000006125_AP2B1	0.0114003	0.0135884	0.0160329	0.0234406	0.0281906	0.0334173	-0.0146022	unclassified	ENST00000610402	ENSCSAT00000004294	ENSBTAT00000027078	ENSECAT00000009776	ENSOART00000006910	XM_018064222.1	ENSCAFT00000028998
ENSG00000006128_TAC1	0.144195	0.168117	0.196758	0.212048	0.245004	0.282478	-0.07688700000000001	unclassified	ENST00000319273	ENSCSAT00000011127	ENSBTAT00000020419	ENSECAT00000003114	ENSOART00000005025	XM_005678956.3	ENSCAFT00000003470
ENSG00000006194_ZNF263	0.185944	0.197051	0.20834	0.261907	0.275635	0.291391	-0.07858400000000001	unclassified	ENST00000219069	ENSCSAT00000008142	ENSBTAT00000026911	ENSECAT00000026108	ENSOART00000001744	XM_018040114.1	ENSCAFT00000030654
ENSG00000006210_CX3CL1	0.52529	0.556165	0.58739	0.500184	0.520954	0.540717	0.03521099999999999	unclassified	ENST00000563383	ENSCSAT00000002949	ENSBTAT00000034627	ENSECAT00000019476	ENSOART00000000128	XM_018063153.1	ENSCAFT00000013917
ENSG00000006283_CACNA1G	0.107324	0.112083	0.116812	0.121012	0.127397	0.133626	-0.015314000000000008	unclassified	ENST00000359106	ENSCSAT00000003501	ENSBTAT00000012985	ENSECAT00000017909	Null	XM_018064862.1	ENSCAFT00000027129
ENSG00000006327_TNFRSF12A	0.186496	0.215545	0.246856	0.215215	0.245398	0.276654	-0.02985300000000002	nearly-neutral	ENST00000575124	ENSCSAT00000008347	ENSBTAT00000016020	ENSECAT00000023935	ENSOART00000000800	XM_018040800.1	ENSCAFT00000030714
ENSG00000006377_DLX6	0.0404351	0.0549619	0.0751573	0.0383397	0.0503622	0.0634883	0.004599699999999998	unclassified	ENST00000518156	ENSCSAT00000011107	ENSBTAT00000028605	ENSECAT00000020190	ENSOART00000004826	XM_018047529.1	ENSCAFT00000003439
ENSG00000006432_MAP3K9	0.0736892	0.0790646	0.0842386	0.0972967	0.105558	0.113609	-0.0264934	unclassified	ENST00000555993	Null	ENSBTAT00000007488	ENSECAT00000026155	ENSOART00000023099	XM_018054016.1	ENSCAFT00000026414
ENSG00000006451_RALA	0.0141644	0.0191289	0.0247584	0.026857	0.0361191	0.0477688	-0.0169902	unclassified	ENST00000005257	ENSCSAT00000013312	ENSBTAT00000008749	ENSECAT00000017963	ENSOART00000019217	XM_018046991.1	ENSCAFT00000044047
ENSG00000006453_BAIAP2L1	0.15461	0.165324	0.177003	0.19603	0.209417	0.223311	-0.04409299999999999	unclassified	ENST00000005260	ENSCSAT00000015852	ENSBTAT00000030984	ENSECAT00000013386	ENSOART00000000847	XM_018040635.1	ENSCAFT00000024368
ENSG00000006459_KDM7A	0.153532	0.163612	0.174283	0.186519	0.198174	0.20965	-0.03456199999999998	unclassified	ENST00000397560	ENSCSAT00000006322	ENSBTAT00000033494	ENSECAT00000003811	ENSOART00000013634	XM_018046869.1	ENSCAFT00000006395
ENSG00000006468_ETV1	0.0377357	0.0431993	0.0495149	0.0576024	0.0670491	0.0769926	-0.023849799999999997	unclassified	ENST00000405358	ENSCSAT00000011458	ENSBTAT00000021259	ENSECAT00000021856	ENSOART00000008451	XM_013963163.2	ENSCAFT00000003676
ENSG00000006530_AGK	0.141178	0.152233	0.16384	0.170647	0.184772	0.199225	-0.032538999999999985	unclassified	ENST00000355413	ENSCSAT00000006183	ENSBTAT00000050797	ENSECAT00000015203	ENSOART00000014935	XM_018046856.1	ENSCAFT00000006263
ENSG00000006534_ALDH3B1	0.173145	0.185896	0.200574	0.138233	0.15183	0.166025	0.03406600000000001	adaptive	ENST00000614849	ENSCSAT00000006816	ENSBTAT00000044598	ENSECAT00000008593	ENSOART00000015566	XM_018042919.1	ENSCAFT00000017782
ENSG00000006555_TTC22	0.170746	0.182828	0.196271	0.193782	0.208841	0.224372	-0.02601300000000001	unclassified	ENST00000371276	ENSCSAT00000017222	ENSBTAT00000022771	ENSECAT00000007167	ENSOART00000008105	XM_018044566.1	ENSCAFT00000043914
ENSG00000006576_PHTF2	0.0927801	0.100156	0.10783	0.108797	0.118141	0.127605	-0.017985	unclassified	ENST00000248550	ENSCSAT00000009939	ENSBTAT00000006730	ENSECAT00000017069	ENSOART00000019495	XM_018047272.1	ENSCAFT00000006993
ENSG00000006606_CCL26	0.42699	0.490106	0.561939	0.466387	0.512596	0.562994	-0.022490000000000065	nearly-neutral	ENST00000005180	ENSCSAT00000016252	Null	ENSECAT00000024168	ENSOART00000014507	XM_005697796.3	ENSCAFT00000043418
ENSG00000006607_FARP2	0.222639	0.233281	0.243785	0.275942	0.2881	0.300054	-0.054819000000000034	unclassified	ENST00000264042	ENSCSAT00000003802	ENSBTAT00000017429	ENSECAT00000008807	ENSOART00000019305	Null	ENSCAFT00000020637
ENSG00000006611_USH1C	0.103005	0.109771	0.117164	0.128194	0.139411	0.150365	-0.029640000000000014	unclassified	ENST00000005226	ENSCSAT00000002902	ENSBTAT00000061285	ENSECAT00000026767	ENSOART00000003413	XM_018059616.1	ENSCAFT00000014325
ENSG00000006634_DBF4	0.428992	0.451522	0.478489	0.463075	0.482367	0.502362	-0.03084500000000001	unclassified	ENST00000265728	ENSCSAT00000010513	ENSBTAT00000035138	ENSECAT00000015418	ENSOART00000014424	XM_005679056.3	ENSCAFT00000002907
ENSG00000006638_TBXA2R	0.157928	0.172205	0.186499	0.133985	0.147621	0.159917	0.024583999999999995	unclassified	ENST00000411851	ENSCSAT00000009206	ENSBTAT00000019892	Null	ENSOART00000013344	XM_018050831.1	ENSCAFT00000030440
ENSG00000006652_IFRD1	0.078789	0.0869614	0.0959431	0.115873	0.128236	0.141085	-0.041274599999999995	unclassified	ENST00000005558	ENSCSAT00000009208	ENSBTAT00000013950	ENSECAT00000010670	ENSOART00000002614	XM_018047174.1	ENSCAFT00000005325
ENSG00000006695_COX10	0.172255	0.18508	0.199207	0.209401	0.224856	0.240656	-0.039776000000000006	unclassified	ENST00000261643	ENSCSAT00000007091	ENSBTAT00000020336	ENSECAT00000027185	ENSOART00000017890	XM_018064681.1	ENSCAFT00000028403
ENSG00000006704_GTF2IRD1	0.0942057	0.100177	0.106251	0.124629	0.133874	0.143031	-0.03369699999999999	unclassified	ENST00000455841	ENSCSAT00000016298	ENSBTAT00000008161	ENSECAT00000021611	ENSOART00000012533	XM_018040881.1	ENSCAFT00000018878
ENSG00000006712_PAF1	0.0320894	0.0373206	0.0425066	0.0383635	0.0454822	0.0530207	-0.008161599999999998	unclassified	ENST00000221265	ENSCSAT00000001901	ENSBTAT00000027224	ENSECAT00000008531	ENSOART00000006585	XM_005692396.3	ENSCAFT00000008953
ENSG00000006715_VPS41	0.0462365	0.0504745	0.0547647	0.0697134	0.0770416	0.0845026	-0.026567100000000003	unclassified	ENST00000310301	ENSCSAT00000013278	ENSBTAT00000009615	ENSECAT00000007739	ENSOART00000019308	XM_005679350.3	ENSCAFT00000005763
ENSG00000006740_ARHGAP44	0.0790211	0.0851405	0.0919239	0.102883	0.112072	0.120785	-0.02693150000000001	unclassified	ENST00000379672	ENSCSAT00000007149	ENSBTAT00000029246	ENSECAT00000027177	ENSOART00000016911	XM_018064675.1	ENSCAFT00000028372
ENSG00000006744_ELAC2	0.189708	0.198477	0.208624	0.21377	0.224762	0.235786	-0.026285000000000003	unclassified	ENST00000338034	ENSCSAT00000007119	ENSBTAT00000029249	ENSECAT00000027179	ENSOART00000017150	XM_018064679.1	ENSCAFT00000028387
ENSG00000006831_ADIPOR2	0.0931728	0.10304	0.114192	0.116126	0.130996	0.146478	-0.027955999999999995	unclassified	ENST00000357103	ENSCSAT00000009711	ENSBTAT00000011923	ENSECAT00000016893	ENSOART00000013918	NM_001314307.1	ENSCAFT00000025249
ENSG00000006837_CDKL3	0.366238	0.390623	0.418088	0.353399	0.372261	0.390822	0.01836199999999999	nearly-neutral	ENST00000265334	ENSCSAT00000011696	ENSBTAT00000014574	ENSECAT00000019284	ENSOART00000015090	XM_005682941.2	ENSCAFT00000001554
ENSG00000007047_MARK4	0.0360332	0.0402389	0.0445863	0.0475144	0.0544108	0.0618978	-0.014171900000000001	unclassified	ENST00000262891	ENSCSAT00000001234	ENSBTAT00000003476	ENSECAT00000000882	ENSOART00000010618	XM_018062590.1	ENSCAFT00000007300
ENSG00000007062_PROM1	0.511468	0.532047	0.553289	0.415373	0.426872	0.437715	0.10517500000000007	adaptive	ENST00000510224	ENSCSAT00000014528	ENSBTAT00000018252	ENSECAT00000014789	ENSOART00000010789	XM_018049749.1	ENSCAFT00000044445
ENSG00000007168_PAFAH1B1	0.0218523	0.0274289	0.0336246	0.0487586	0.059322	0.0725281	-0.0318931	unclassified	ENST00000397195	ENSCSAT00000011851	ENSBTAT00000055329	ENSECAT00000015329	ENSOART00000017434	XM_018064414.1	ENSCAFT00000030661
ENSG00000007171_NOS2	0.212433	0.222576	0.232653	0.202267	0.212142	0.222641	0.010433999999999999	unclassified	ENST00000313735	ENSCSAT00000005436	ENSBTAT00000009062	ENSECAT00000026843	ENSOART00000018238	XM_013971952.2	ENSCAFT00000029597
ENSG00000007174_DNAH9	0.165679	0.170178	0.174613	0.206239	0.212411	0.218742	-0.04223299999999999	unclassified	ENST00000262442	ENSCSAT00000007233	ENSBTAT00000006131	Null	ENSOART00000016367	XM_018064667.1	ENSCAFT00000028231
ENSG00000007202_KIAA0100	0.10863	0.113205	0.118366	0.146332	0.15365	0.161317	-0.04044500000000001	unclassified	ENST00000528896	ENSCSAT00000005257	ENSBTAT00000015910	ENSECAT00000019247	ENSOART00000001967	XM_018064310.1	ENSCAFT00000029756
ENSG00000007216_SLC13A2	0.305527	0.324317	0.341973	0.211993	0.224975	0.238538	0.09934200000000001	adaptive	ENST00000444914	ENSCSAT00000005332	ENSBTAT00000035282	ENSECAT00000009083	ENSOART00000020006	XM_005693253.3	ENSCAFT00000029696
ENSG00000007237_GAS7	0.0455495	0.0511954	0.0572699	0.060846	0.0697661	0.0796256	-0.018570699999999996	unclassified	ENST00000432992	ENSCSAT00000008208	ENSBTAT00000025438	ENSECAT00000020598	ENSOART00000006657	XM_018064648.1	ENSCAFT00000027655
ENSG00000007255_TRAPPC6A	0.175171	0.2007	0.229102	0.229277	0.258822	0.290972	-0.05812200000000001	unclassified	ENST00000006275	ENSCSAT00000001244	ENSBTAT00000009288	ENSECAT00000020225	ENSOART00000010506	XM_018062586.1	ENSCAFT00000043367
ENSG00000007264_MATK	0.0575219	0.0637298	0.0700921	0.0712539	0.0811625	0.091845	-0.017432699999999995	unclassified	ENST00000395045	ENSCSAT00000009022	ENSBTAT00000008710	ENSECAT00000024122	ENSOART00000012695	XM_018050842.1	ENSCAFT00000030460
ENSG00000007312_CD79B	0.475818	0.518122	0.568411	0.276031	0.297498	0.318945	0.220624	adaptive	ENST00000392795	ENSCSAT00000001992	ENSBTAT00000061488	ENSECAT00000009290	ENSOART00000015261	XM_005693997.3	ENSCAFT00000020113
ENSG00000007314_SCN4A	0.0855171	0.0895629	0.094102	0.0756043	0.082108	0.0891944	0.0074549	unclassified	ENST00000435607	ENSCSAT00000002001	ENSBTAT00000006265	ENSECAT00000007606	ENSOART00000015339	XM_013972591.2	ENSCAFT00000019738
ENSG00000007341_ST7L	0.12075	0.132125	0.143764	0.154344	0.168407	0.183061	-0.03628200000000001	unclassified	ENST00000358039	ENSCSAT00000016942	ENSBTAT00000018992	ENSECAT00000020600	ENSOART00000021448	XM_005677880.3	ENSCAFT00000021579
ENSG00000007350_TKTL1	0.252551	0.268301	0.283702	0.285211	0.298794	0.312865	-0.030492999999999992	unclassified	ENST00000369915	ENSCSAT00000004825	ENSBTAT00000036390	ENSECAT00000023922	ENSOART00000005987	XM_005701740.3	ENSCAFT00000030934
ENSG00000007376_RPUSD1	0.112758	0.123534	0.135403	0.154393	0.169854	0.187149	-0.04632	unclassified	ENST00000561734	ENSCSAT00000010211	ENSBTAT00000000204	ENSECAT00000024104	ENSOART00000015526	XM_018041057.1	ENSCAFT00000031177
ENSG00000007384_RHBDF1	0.0474661	0.0511208	0.0552106	0.0597767	0.0677211	0.0761388	-0.016600300000000005	unclassified	ENST00000262316	ENSCSAT00000011242	ENSBTAT00000026388	ENSECAT00000025119	ENSOART00000011552	XM_018040082.1	ENSCAFT00000031344
ENSG00000007392_LUC7L	0.0462386	0.0534333	0.0615938	0.059066	0.070519	0.0823959	-0.017085699999999995	unclassified	ENST00000293872	ENSCSAT00000011187	ENSBTAT00000022041	ENSECAT00000002375	ENSOART00000012094	XM_018040094.1	ENSCAFT00000031307
ENSG00000007402_CACNA2D2	0.0382761	0.0420222	0.0459888	0.0506708	0.0567211	0.0634529	-0.0146989	unclassified	ENST00000423994	ENSCSAT00000012273	ENSBTAT00000045596	ENSECAT00000004641	ENSOART00000009936	XM_018067094.1	ENSCAFT00000044034
ENSG00000007516_BAIAP3	0.126128	0.132066	0.1384	0.18005	0.19101	0.200626	-0.058944000000000024	unclassified	ENST00000324385	ENSCSAT00000009850	ENSBTAT00000018748	ENSECAT00000015003	ENSOART00000016790	XM_018040412.1	ENSCAFT00000031139
ENSG00000007520_TSR3	0.250521	0.270337	0.291677	0.301741	0.321191	0.341557	-0.05085400000000001	unclassified	ENST00000007390	ENSCSAT00000009834	ENSBTAT00000018749	ENSECAT00000014080	ENSOART00000016877	XM_018040413.1	ENSCAFT00000031131
ENSG00000007541_PIGQ	0.142511	0.152234	0.162171	0.164157	0.1761	0.188311	-0.023866	unclassified	ENST00000026218	ENSCSAT00000010830	ENSBTAT00000022073	ENSECAT00000010220	ENSOART00000013483	XM_018039960.1	ENSCAFT00000031266
ENSG00000007545_CRAMP1	0.16154	0.168567	0.176218	0.211505	0.22116	0.231538	-0.052593	unclassified	ENST00000397412	ENSCSAT00000009604	ENSBTAT00000002854	ENSECAT00000025061	ENSOART00000017469	XM_018040033.1	ENSCAFT00000022684
ENSG00000007866_TEAD3	0.0413223	0.0468202	0.0533377	0.044472	0.0525714	0.0618334	-0.005751199999999998	unclassified	ENST00000338863	ENSCSAT00000008067	ENSBTAT00000025965	ENSECAT00000016089	ENSOART00000013193	XM_018038905.1	ENSCAFT00000002062
ENSG00000007908_SELE	0.353576	0.37258	0.391611	0.370375	0.384533	0.398488	-0.011952999999999991	nearly-neutral	ENST00000333360	ENSCSAT00000009377	ENSBTAT00000064677	ENSECAT00000009181	ENSOART00000012044	XM_005690626.3	ENSCAFT00000024075
ENSG00000007923_DNAJC11	0.0280852	0.0314408	0.034863	0.0445611	0.0514306	0.0586055	-0.019989800000000002	unclassified	ENST00000377577	ENSCSAT00000017784	ENSBTAT00000014899	ENSECAT00000007404	ENSOART00000011970	XM_005690742.3	ENSCAFT00000031205
ENSG00000007933_FMO3	0.241149	0.256698	0.273214	0.247407	0.26245	0.278313	-0.005752000000000035	nearly-neutral	ENST00000367755	ENSCSAT00000009685	ENSBTAT00000027444	ENSECAT00000013421	ENSOART00000013330	Null	ENSCAFT00000046053
ENSG00000007944_MYLIP	0.0435104	0.0484274	0.0537166	0.0596661	0.068084	0.0768824	-0.019656600000000003	unclassified	ENST00000356840	ENSCSAT00000005626	ENSBTAT00000005377	ENSECAT00000021397	Null	XM_018039180.1	ENSCAFT00000015751
ENSG00000007952_NOX1	0.337449	0.360378	0.385773	0.35989	0.38131	0.403852	-0.020932000000000006	nearly-neutral	ENST00000372966	ENSCSAT00000008406	ENSBTAT00000022291	ENSECAT00000022024	ENSOART00000001150	XM_018044365.1	ENSCAFT00000027857
ENSG00000007968_E2F2	0.202691	0.217394	0.23348	0.23155	0.251279	0.270694	-0.03388499999999997	unclassified	ENST00000361729	ENSCSAT00000017607	ENSBTAT00000023554	ENSECAT00000025703	ENSOART00000007979	XM_018055614.1	ENSCAFT00000021059
ENSG00000008018_PSMB1	0.0776503	0.0894795	0.101209	0.0851968	0.0987646	0.113287	-0.00928509999999999	nearly-neutral	ENST00000262193	ENSCSAT00000009920	ENSBTAT00000010108	ENSECAT00000023164	ENSOART00000005590	XM_005685017.3	ENSCAFT00000028947
ENSG00000008056_SYN1	0.0617185	0.0683345	0.075367	0.085857	0.0962673	0.10701	-0.027932799999999994	unclassified	ENST00000295987	ENSCSAT00000011715	ENSBTAT00000027503	ENSECAT00000003083	ENSOART00000014155	XM_018043746.1	ENSCAFT00000024046
ENSG00000008083_JARID2	0.0984734	0.105626	0.112596	0.102648	0.110271	0.118885	-0.004644999999999996	nearly-neutral	ENST00000341776	ENSCSAT00000005615	ENSBTAT00000017189	ENSECAT00000012139	ENSOART00000013773	XM_018038767.1	ENSCAFT00000043518
ENSG00000008086_CDKL5	0.0584218	0.0633341	0.0679321	0.0841116	0.0918756	0.0999649	-0.028541499999999997	unclassified	ENST00000379996	ENSCSAT00000012824	ENSBTAT00000009766	ENSECAT00000007338	ENSOART00000014975	XM_018043886.1	ENSCAFT00000020338
ENSG00000008118_CAMK1G	0.102923	0.111792	0.121964	0.119645	0.132309	0.145211	-0.020517000000000007	unclassified	ENST00000009105	ENSCSAT00000013318	ENSBTAT00000021995	ENSECAT00000015602	ENSOART00000014467	XM_018060784.1	ENSCAFT00000018919
ENSG00000008130_NADK	0.0795295	0.0868591	0.0945057	0.106297	0.118202	0.130576	-0.03134290000000001	unclassified	ENST00000378625	ENSCSAT00000017835	ENSBTAT00000000257	ENSECAT00000024692	ENSOART00000002195	XM_018060497.1	ENSCAFT00000030505
ENSG00000008196_TFAP2B	0.0144313	0.0180227	0.0221701	0.0241943	0.0303345	0.0379314	-0.012311800000000001	unclassified	ENST00000393655	ENSCSAT00000011013	ENSBTAT00000027222	ENSECAT00000016227	ENSOART00000013945	XM_013973886.2	ENSCAFT00000003387
ENSG00000008197_TFAP2D	0.0156605	0.02002	0.0244947	0.0269959	0.0343686	0.0423697	-0.0143486	unclassified	ENST00000008391	ENSCSAT00000011003	ENSBTAT00000027219	ENSECAT00000012863	ENSOART00000013805	XM_005696406.1	ENSCAFT00000003384
ENSG00000008226_DLEC1	0.323769	0.333454	0.344265	0.32654	0.33608	0.345205	-0.002626000000000017	nearly-neutral	ENST00000346219	ENSCSAT00000012299	ENSBTAT00000011298	ENSECAT00000021014	ENSOART00000000917	XM_018067178.1	ENSCAFT00000007951
ENSG00000008256_CYTH3	0.0122745	0.0148225	0.0175386	0.0238587	0.0287163	0.0340324	-0.0138938	unclassified	ENST00000396741	ENSCSAT00000015810	ENSBTAT00000009708	ENSECAT00000027059	ENSOART00000002065	XM_018040557.1	ENSCAFT00000045954
ENSG00000008277_ADAM22	0.11596	0.12504	0.13393	0.13729	0.147789	0.158764	-0.02274899999999999	unclassified	ENST00000265727	ENSCSAT00000010529	ENSBTAT00000009397	ENSECAT00000020549	ENSOART00000012420	XM_018047060.1	ENSCAFT00000047142
ENSG00000008282_SYPL1	0.394793	0.433231	0.478666	0.233002	0.254715	0.276979	0.17851599999999995	adaptive	ENST00000011473	ENSCSAT00000009517	ENSBTAT00000026372	Null	ENSOART00000004778	XM_018047233.1	ENSCAFT00000006408
ENSG00000008283_CYB561	0.140754	0.156027	0.17226	0.139333	0.156818	0.176749	-0.0007910000000000139	nearly-neutral	ENST00000542042	ENSCSAT00000001891	ENSBTAT00000027732	ENSECAT00000012097	Null	XM_018065325.1	ENSCAFT00000020662
ENSG00000008294_SPAG9	0.0669917	0.0716702	0.0765207	0.0871672	0.0935044	0.100215	-0.021834199999999998	unclassified	ENST00000262013	ENSCSAT00000003541	ENSBTAT00000016326	ENSECAT00000016848	ENSOART00000003417	XM_018064845.1	ENSCAFT00000044365
ENSG00000008300_CELSR3	0.118855	0.122781	0.126696	0.163377	0.168617	0.173972	-0.04583599999999999	unclassified	ENST00000164024	ENSCSAT00000013505	ENSBTAT00000029126	ENSECAT00000017509	ENSOART00000017887	XM_018038271.1	ENSCAFT00000042870
ENSG00000008311_AASS	0.143283	0.150486	0.159075	0.166808	0.176187	0.186134	-0.025701	unclassified	ENST00000393376	ENSCSAT00000008668	ENSBTAT00000016090	ENSECAT00000022917	ENSOART00000020228	XM_018046980.1	ENSCAFT00000005673
ENSG00000008323_PLEKHG6	0.30364	0.317502	0.332098	0.321486	0.335261	0.348612	-0.01775899999999997	unclassified	ENST00000011684	ENSCSAT00000008783	ENSBTAT00000005514	ENSECAT00000012823	ENSOART00000009279	XM_018048603.1	ENSCAFT00000039538
ENSG00000008324_SS18L2	0.0768186	0.0937851	0.114035	0.12264	0.151304	0.183475	-0.0575189	unclassified	ENST00000447630	Null	Null	ENSECAT00000000466	ENSOART00000003787	XM_005695580.3	ENSCAFT00000008514
ENSG00000008382_MPND	0.0844998	0.0920375	0.100111	0.117379	0.130086	0.143324	-0.03804850000000001	unclassified	ENST00000596722	ENSCSAT00000008655	ENSBTAT00000007889	ENSECAT00000010080	ENSOART00000010854	XM_018050867.1	ENSCAFT00000030318
ENSG00000008394_MGST1	0.19848	0.220941	0.245786	0.184101	0.207488	0.230267	0.013452999999999993	nearly-neutral	ENST00000396210	ENSCSAT00000006343	ENSBTAT00000011257	ENSECAT00000022028	ENSOART00000022424	XM_018048426.1	ENSCAFT00000020041
ENSG00000008405_CRY1	0.0546141	0.0611731	0.0682724	0.074904	0.0853408	0.0962103	-0.024167699999999993	unclassified	ENST00000008527	ENSCSAT00000000957	ENSBTAT00000057061	ENSECAT00000016114	ENSOART00000019387	XM_013964057.2	ENSCAFT00000002826
ENSG00000008438_PGLYRP1	0.396162	0.432428	0.470861	0.268392	0.290661	0.312622	0.14176699999999998	adaptive	ENST00000008938	ENSCSAT00000001108	ENSBTAT00000003414	Null	ENSOART00000011400	XM_018062639.1	ENSCAFT00000042940
ENSG00000008441_NFIX	0.0313438	0.038918	0.0478641	0.03343	0.0423451	0.0522593	-0.0034270999999999954	unclassified	ENST00000592199	ENSCSAT00000004552	ENSBTAT00000024262	ENSECAT00000021213	ENSOART00000010382	XM_018051241.1	ENSCAFT00000026964
